"Time","01-01 Riser Return","01 Riser Return"
"2019-04-28 02:21:24",89.7
"2019-04-28 02:31:48",,96.7
"2019-04-28 02:42:13",89.5
"2019-04-28 03:03:03",88.9
"2019-04-28 03:07:40",,95.9
"2019-04-28 03:23:55",90
"2019-04-28 03:43:22",,97.4
"2019-04-28 03:44:52",90.4
"2019-04-28 04:05:40",90.5
"2019-04-28 04:19:06",,97.6
"2019-04-28 04:26:32",90.4
"2019-04-28 04:47:24",90.2
"2019-04-28 04:55:06",,97.2
"2019-04-28 05:08:16",89.5
"2019-04-28 05:29:09",88.8
"2019-04-28 05:30:41",,95.8
"2019-04-28 05:50:00",89.3
"2019-04-28 06:06:29",,96.7
"2019-04-28 06:10:53",90.5
"2019-04-28 06:31:45",91
"2019-04-28 06:42:27",,98.2
"2019-04-28 06:52:45",90.2
"2019-04-28 07:13:24",89.5
"2019-04-28 07:18:09",,96.5
"2019-04-28 07:34:16",89.9
"2019-04-28 07:53:56",,97.5
"2019-04-28 07:55:07",90.7
"2019-04-28 08:16:04",90.4
"2019-04-28 08:29:42",,97.4
"2019-04-28 08:37:01",90
"2019-04-28 08:57:41",90.4
"2019-04-28 09:05:33",,97.7
"2019-04-28 09:18:31",90.9
"2019-04-28 09:39:22",90.6
"2019-04-28 09:41:19",,97.9
"2019-04-28 10:00:12",91.9
"2019-04-28 10:17:08",,98.7
"2019-04-28 10:21:08",90.6
"2019-04-28 10:41:58",89.4
"2019-04-28 10:52:53",,96.2
"2019-04-28 11:02:44",89.2
"2019-04-28 11:23:33",90.2
"2019-04-28 11:28:43",,97.2
"2019-04-28 11:44:29",90.5
"2019-04-28 12:04:31",,97.4
"2019-04-28 12:05:08",90.1
"2019-04-28 12:25:03",89.5
"2019-04-28 12:36:44",,97.9
"2019-04-28 12:45:55",92.4
"2019-04-28 13:06:45",92.4
"2019-04-28 13:12:17",,100.4
"2019-04-28 13:27:35",91.4
"2019-04-28 13:48:07",,96.9
"2019-04-28 13:48:27",88.9
"2019-04-28 14:09:18",87.1
"2019-04-28 14:23:54",,93.1
"2019-04-28 14:30:13",86.2
"2019-04-28 14:50:59",87.1
"2019-04-28 14:59:39",,94.2
"2019-04-28 15:11:49",90.4
"2019-04-28 15:32:46",91.2
"2019-04-28 15:35:29",,98.6
"2019-04-28 15:53:32",90.4
"2019-04-28 16:11:16",,96.9
"2019-04-28 16:14:27",89.4
"2019-04-28 16:35:17",89.8
"2019-04-28 16:45:33",,97.4
"2019-04-28 16:56:05",91.5
"2019-04-28 17:17:13",92.5
"2019-04-28 17:21:15",,100.8
"2019-04-28 17:37:58",92.3
"2019-04-28 17:57:05",,99.4
"2019-04-28 17:58:35",91.6
"2019-04-28 18:19:26",91.3
"2019-04-28 18:33:11",,98.5
"2019-04-28 18:40:21",91.4
"2019-04-28 19:01:04",90.9
"2019-04-28 19:08:42",,98.1
"2019-04-28 19:21:54",90.2
"2019-04-28 19:42:43",89.9
"2019-04-28 19:44:32",,97
"2019-04-28 20:03:33",89.2
"2019-04-28 20:20:17",,96
"2019-04-28 20:24:25",89.2
"2019-04-28 20:45:12",89.6
"2019-04-28 20:56:07",,96.6
"2019-04-28 21:06:04",89.5
"2019-04-28 21:26:54",88.6
"2019-04-28 21:31:57",,95.5
"2019-04-28 21:47:46",88.8
"2019-04-28 22:07:53",,95.8
"2019-04-28 22:08:36",89.5
"2019-04-28 22:29:25",90.5
"2019-04-28 22:43:34",,97.9
"2019-04-28 22:50:17",90.8
"2019-04-28 23:11:04",90.1
"2019-04-28 23:19:22",,97.2
"2019-04-28 23:31:54",89.6
"2019-04-28 23:52:46",89
"2019-04-28 23:55:10",,96.2
"2019-04-29 00:13:38",89.6
"2019-04-29 00:31:04",,96.6
"2019-04-29 00:34:27",89.4
"2019-04-29 00:55:20",89.1
"2019-04-29 01:06:54",,96
"2019-04-29 01:16:12",88.9
"2019-04-29 01:37:06",90
"2019-04-29 01:42:41",,97.1
"2019-04-29 01:57:53",90.6
"2019-04-29 02:18:31",,97.4
"2019-04-29 02:18:44",89.9
"2019-04-29 02:39:37",89.6
"2019-04-29 02:54:22",,96.5
"2019-04-29 03:00:28",89.4
"2019-04-29 03:21:18",89.2
"2019-04-29 03:30:08",,96.1
"2019-04-29 03:42:09",88.1
"2019-04-29 04:03:04",87.4
"2019-04-29 04:05:58",,94.1
"2019-04-29 04:23:59",87.6
"2019-04-29 04:41:51",,95
"2019-04-29 04:44:43",89
"2019-04-29 05:05:35",90
"2019-04-29 05:17:41",,97.1
"2019-04-29 05:26:26",90.1
"2019-04-29 05:47:18",89.8
"2019-04-29 05:53:32",,96.9
"2019-04-29 06:08:15",89.1
"2019-04-29 06:29:02",89
"2019-04-29 06:29:20",,96.1
"2019-04-29 06:49:54",90.2
"2019-04-29 07:05:08",,98.7
"2019-04-29 07:10:45",92
"2019-04-29 07:31:42",91.3
"2019-04-29 07:40:57",,98.5
"2019-04-29 07:52:22",89.7
"2019-04-29 08:13:15",89.4
"2019-04-29 08:16:41",,96.8
"2019-04-29 08:33:59",88.6
"2019-04-29 08:52:26",,94.9
"2019-04-29 08:54:49",87.4
"2019-04-29 09:15:41",87.2
"2019-04-29 09:28:13",,93.9
"2019-04-29 09:34:34",86.6
"2019-04-29 09:55:30",89.1
"2019-04-29 10:03:23",,97.1
"2019-04-29 10:07:24",90.9
"2019-04-29 10:28:12",92.8
"2019-04-29 10:39:17",,100.5
"2019-04-29 10:49:00",91
"2019-04-29 11:09:53",90.1
"2019-04-29 11:15:05",,97.5
"2019-04-29 11:30:44",88.5
"2019-04-29 11:50:56",,95.3
"2019-04-29 11:51:40",88.3
"2019-04-29 12:12:27",88.9
"2019-04-29 12:26:43",,96.6
"2019-04-29 12:33:18",90.5
"2019-04-29 12:54:10",91.3
"2019-04-29 13:02:29",,98.7
"2019-04-29 13:15:01",90.5
"2019-04-29 13:35:51",90
"2019-04-29 13:38:23",,97.1
"2019-04-29 13:56:44",89.5
"2019-04-29 14:14:03",,96
"2019-04-29 14:17:37",89.2
"2019-04-29 14:38:29",90.5
"2019-04-29 14:49:52",,97.9
"2019-04-29 14:59:17",91.4
"2019-04-29 15:20:06",91.4
"2019-04-29 15:25:39",,98.9
"2019-04-29 15:40:55",91.3
"2019-04-29 16:01:28",,98.9
"2019-04-29 16:01:46",91.3
"2019-04-29 16:22:40",90.9
"2019-04-29 16:37:15",,98.2
"2019-04-29 16:43:32",91.2
"2019-04-29 17:04:21",91
"2019-04-29 17:13:12",,98.2
"2019-04-29 17:25:12",90.2
"2019-04-29 17:46:02",89.8
"2019-04-29 17:48:54",,96.7
"2019-04-29 18:06:55",89.9
"2019-04-29 18:24:44",,96.8
"2019-04-29 18:27:49",90.1
"2019-04-29 18:48:41",91.4
"2019-04-29 19:00:33",,98.7
"2019-04-29 19:09:34",91
"2019-04-29 19:30:17",89.6
"2019-04-29 19:36:31",,97.2
"2019-04-29 19:51:17",90.9
"2019-04-29 19:57:09",,100.3
"2019-04-29 19:57:10",92.7
"2019-04-29 20:00:09",93.4
"2019-04-29 20:03:08",93.7
"2019-04-29 20:03:10",,102.1
"2019-04-29 20:06:07",93.8
"2019-04-29 20:09:05",93.9
"2019-04-29 20:09:17",,102
"2019-04-29 20:12:04",93.8
"2019-04-29 20:15:03",93.8
"2019-04-29 20:15:04",,101.8
"2019-04-29 20:18:01",93.8
"2019-04-29 20:20:59",93.7
"2019-04-29 20:21:01",,101.5
"2019-04-29 20:23:57",93.5
"2019-04-29 20:26:56",93.3
"2019-04-29 20:27:05",,101.1
"2019-04-29 20:29:55",93.1
"2019-04-29 20:32:53",92.9
"2019-04-29 20:32:58",,100.6
"2019-04-29 20:35:52",92.8
"2019-04-29 20:38:52",92.6
"2019-04-29 20:38:56",,100.3
"2019-04-29 20:41:50",92.4
"2019-04-29 20:44:58",,99.7
"2019-04-29 20:45:04",92.2
"2019-04-29 20:47:51",91.7
"2019-04-29 20:50:47",91.1
"2019-04-29 20:50:56",,98.5
"2019-04-29 20:53:45",90.9
"2019-04-29 20:56:44",91.1
"2019-04-29 20:56:51",,98.3
"2019-04-29 20:59:44",91.5
"2019-04-29 21:02:42",91.4
"2019-04-29 21:02:56",,98.6
"2019-04-29 21:05:40",91.5
"2019-04-29 21:08:38",91.2
"2019-04-29 21:08:48",,98.4
"2019-04-29 21:11:49",90.9
"2019-04-29 21:14:36",90.6
"2019-04-29 21:14:47",,97.5
"2019-04-29 21:17:34",90.2
"2019-04-29 21:20:34",89.8
"2019-04-29 21:20:47",,96.9
"2019-04-29 21:23:33",89.5
"2019-04-29 21:26:32",89.2
"2019-04-29 21:26:46",,96.4
"2019-04-29 21:29:31",89.1
"2019-04-29 21:32:31",89.5
"2019-04-29 21:32:45",,97.1
"2019-04-29 21:35:29",89.8
"2019-04-29 21:38:28",90.3
"2019-04-29 21:38:47",,98
"2019-04-29 21:41:27",90.3
"2019-04-29 21:44:26",90.3
"2019-04-29 21:44:45",,97.9
"2019-04-29 21:47:24",90.8
"2019-04-29 21:50:22",91.1
"2019-04-29 21:50:40",,98.6
"2019-04-29 21:53:21",91.5
"2019-04-29 21:56:20",91.6
"2019-04-29 21:56:39",,98.7
"2019-04-29 21:59:18",91.5
"2019-04-29 22:02:17",91.6
"2019-04-29 22:02:42",,98.5
"2019-04-29 22:05:16",91.6
"2019-04-29 22:08:15",91.5
"2019-04-29 22:08:36",,98.5
"2019-04-29 22:11:14",91.4
"2019-04-29 22:14:13",91.4
"2019-04-29 22:14:35",,98.8
"2019-04-29 22:17:12",91.5
"2019-04-29 22:20:11",91.8
"2019-04-29 22:20:32",,99.4
"2019-04-29 22:23:09",91.7
"2019-04-29 22:26:07",91.6
"2019-04-29 22:26:31",,99.4
"2019-04-29 22:29:07",91.5
"2019-04-29 22:32:09",91.5
"2019-04-29 22:32:29",,99.2
"2019-04-29 22:35:04",91.1
"2019-04-29 22:38:03",90.9
"2019-04-29 22:38:35",,98.4
"2019-04-29 22:41:06",90.5
"2019-04-29 22:44:01",89.8
"2019-04-29 22:44:24",,96.7
"2019-04-29 22:47:00",89.2
"2019-04-29 22:50:03",89
"2019-04-29 22:50:23",,96.4
"2019-04-29 22:53:02",89.2
"2019-04-29 22:56:01",89.6
"2019-04-29 22:56:17",,96.9
"2019-04-29 22:58:55",89.5
"2019-04-29 23:01:53",89.3
"2019-04-29 23:02:18",,96.5
"2019-04-29 23:04:52",89.2
"2019-04-29 23:07:52",89.2
"2019-04-29 23:08:14",,96.3
"2019-04-29 23:10:55",89.1
"2019-04-29 23:13:51",88.9
"2019-04-29 23:14:16",,95.8
"2019-04-29 23:16:49",88.7
"2019-04-29 23:19:48",88.5
"2019-04-29 23:20:09",,95.3
"2019-04-29 23:22:47",88.4
"2019-04-29 23:25:45",88.2
"2019-04-29 23:26:13",,94.9
"2019-04-29 23:28:44",88.1
"2019-04-29 23:31:44",88.1
"2019-04-29 23:32:09",,94.8
"2019-04-29 23:34:43",88.3
"2019-04-29 23:37:51",88.4
"2019-04-29 23:38:03",,95
"2019-04-29 23:40:39",88.4
"2019-04-29 23:43:37",88.6
"2019-04-29 23:44:01",,95.1
"2019-04-29 23:46:36",88.7
"2019-04-29 23:49:55",88.9
"2019-04-29 23:49:58",,95.4
"2019-04-29 23:52:33",89.1
"2019-04-29 23:55:32",89.5
"2019-04-29 23:55:55",,96.4
"2019-04-29 23:58:39",90
