"Time","02-02 Riser Return","02 Riser Return"
"2019-04-27 00:04:39",,89.4
"2019-04-27 00:22:42",,86.8
"2019-04-27 00:25:28",90.5
"2019-04-27 00:40:29",,85.5
"2019-04-27 00:52:21",86.2
"2019-04-27 00:58:24",,83.9
"2019-04-27 01:16:20",,82.4
"2019-04-27 01:19:15",83.2
"2019-04-27 01:34:13",,81.1
"2019-04-27 01:46:15",80.6
"2019-04-27 01:52:09",,80
"2019-04-27 02:10:03",,79.2
"2019-04-27 02:13:09",78.3
"2019-04-27 02:27:59",,78.4
"2019-04-27 02:40:05",76.7
"2019-04-27 02:45:53",,77.7
"2019-04-27 03:03:49",,77.1
"2019-04-27 03:06:51",75.6
"2019-04-27 03:21:46",,76.8
"2019-04-27 03:33:42",75
"2019-04-27 03:39:44",,76.5
"2019-04-27 03:57:34",,76.2
"2019-04-27 04:00:34",74.5
"2019-04-27 04:15:27",,75.8
"2019-04-27 04:27:32",74
"2019-04-27 04:33:25",,75.6
"2019-04-27 04:51:22",,75.4
"2019-04-27 04:54:36",73.8
"2019-04-27 05:09:18",,75.2
"2019-04-27 05:21:11",73.5
"2019-04-27 05:27:12",,75.3
"2019-04-27 05:45:06",,75.4
"2019-04-27 05:48:01",73.4
"2019-04-27 06:02:59",,75.4
"2019-04-27 06:15:01",73.4
"2019-04-27 06:20:53",,75.4
"2019-04-27 06:38:49",,75.6
"2019-04-27 06:41:44",74.7
"2019-04-27 06:56:53",,75.8
"2019-04-27 07:08:37",76.1
"2019-04-27 07:14:44",,75.5
"2019-04-27 07:32:35",,75
"2019-04-27 07:35:30",75.5
"2019-04-27 07:44:59",79.7
"2019-04-27 07:45:05",,75.8
"2019-04-27 07:48:43",,82.2
"2019-04-27 07:51:55",91.1
"2019-04-27 08:00:12",,89
"2019-04-27 08:12:26",99.5
"2019-04-27 08:18:12",,93.5
"2019-04-27 08:36:02",,94.8
"2019-04-27 08:38:07",102.4
"2019-04-27 08:53:56",,94.5
"2019-04-27 09:03:43",100.4
"2019-04-27 09:09:35",,93.2
"2019-04-27 09:21:06",102.7
"2019-04-27 09:27:28",,94.4
"2019-04-27 09:40:32",101.1
"2019-04-27 09:44:41",,93.9
"2019-04-27 10:02:41",,94
"2019-04-27 10:07:26",101.5
"2019-04-27 10:20:27",,91.9
"2019-04-27 10:34:19",97.6
"2019-04-27 10:38:22",,91.3
"2019-04-27 10:56:17",,91.6
"2019-04-27 11:01:10",97.9
"2019-04-27 11:14:14",,90.3
"2019-04-27 11:28:07",96.3
"2019-04-27 11:32:10",,90
"2019-04-27 11:47:51",,88.8
"2019-04-27 11:54:56",94.2
"2019-04-27 12:05:37",,88.4
"2019-04-27 12:20:01",96.8
"2019-04-27 12:23:31",,91
"2019-04-27 12:41:28",,89.6
"2019-04-27 12:44:26",95
"2019-04-27 12:54:27",,91.8
"2019-04-27 13:00:00",100.3
"2019-04-27 13:12:16",,94.1
"2019-04-27 13:24:47",100.1
"2019-04-27 13:30:11",,93.3
"2019-04-27 13:46:57",102.1
"2019-04-27 13:48:07",,93.8
"2019-04-27 14:05:59",,93.1
"2019-04-27 14:13:26",100.5
"2019-04-27 14:23:52",,92.5
"2019-04-27 14:40:16",97.7
"2019-04-27 14:41:52",,90.9
"2019-04-27 14:59:42",,92.4
"2019-04-27 15:06:15",100.3
"2019-04-27 15:17:40",,93.4
"2019-04-27 15:31:47",101.8
"2019-04-27 15:35:35",,94.1
"2019-04-27 15:53:32",,96.5
"2019-04-27 15:57:44",105.3
"2019-04-27 16:11:29",,95.1
"2019-04-27 16:24:42",102.4
"2019-04-27 16:29:23",,94.7
"2019-04-27 16:46:31",102.2
"2019-04-27 16:47:17",,94.4
"2019-04-27 17:05:18",,95.1
"2019-04-27 17:12:33",103.7
"2019-04-27 17:23:12",,95.4
"2019-04-27 17:35:19",105.3
"2019-04-27 17:41:10",,96.4
"2019-04-27 17:59:04",,94.2
"2019-04-27 18:02:11",101.3
"2019-04-27 18:16:30",,91.8
"2019-04-27 18:17:59",99.3
"2019-04-27 18:33:30",,94.5
"2019-04-27 18:44:52",102.4
"2019-04-27 18:51:25",,93.5
"2019-04-27 19:09:19",,92.7
"2019-04-27 19:10:30",98.8
"2019-04-27 19:27:14",,92.2
"2019-04-27 19:37:02",99.9
"2019-04-27 19:45:08",,93.6
"2019-04-27 20:03:03",,95.6
"2019-04-27 20:03:54",103.9
"2019-04-27 20:20:59",,94.8
"2019-04-27 20:30:49",101.1
"2019-04-27 20:38:53",,92.6
"2019-04-27 20:54:21",99.6
"2019-04-27 20:56:45",,92.7
"2019-04-27 21:14:38",,94.6
"2019-04-27 21:17:11",102.4
"2019-04-27 21:32:34",,94.3
"2019-04-27 21:43:54",99.3
"2019-04-27 21:50:28",,92.1
"2019-04-27 22:03:56",97.6
"2019-04-27 22:07:36",,91.9
"2019-04-27 22:25:33",,92.9
"2019-04-27 22:30:17",100.3
"2019-04-27 22:43:27",,91.8
"2019-04-27 22:57:02",99.6
"2019-04-27 23:01:27",,92.3
"2019-04-27 23:19:21",,90.8
"2019-04-27 23:23:54",96.5
"2019-04-27 23:37:11",,89.8
"2019-04-27 23:48:23",96.8
"2019-04-27 23:55:06",,90.5
"2019-04-28 00:13:07",,89.6
"2019-04-28 00:15:34",95.9
"2019-04-28 00:30:54",,90.1
"2019-04-28 00:42:07",97.7
"2019-04-28 00:48:49",,91.5
"2019-04-28 01:06:47",,91.3
"2019-04-28 01:08:16",98
"2019-04-28 01:24:38",,92.7
"2019-04-28 01:35:13",99.7
"2019-04-28 01:42:32",,92
"2019-04-28 01:57:50",100
"2019-04-28 02:00:24",,92.9
"2019-04-28 02:18:19",,95.2
"2019-04-28 02:30:21",103
"2019-04-28 02:36:17",,95.4
"2019-04-28 02:54:10",,94.1
"2019-04-28 02:57:14",101.3
"2019-04-28 03:12:06",,93.8
"2019-04-28 03:24:09",99.5
"2019-04-28 03:30:01",,91.6
"2019-04-28 03:47:56",,89.3
"2019-04-28 03:51:01",93.8
"2019-04-28 04:05:53",,88.1
"2019-04-28 04:17:42",93.7
"2019-04-28 04:23:47",,88.6
"2019-04-28 04:41:42",,88
"2019-04-28 04:44:42",93.5
"2019-04-28 04:59:36",,87.9
"2019-04-28 05:11:37",95.1
"2019-04-28 05:17:29",,90.4
"2019-04-28 05:35:27",,92.8
"2019-04-28 05:38:22",99.5
"2019-04-28 05:53:21",,92.5
"2019-04-28 06:05:14",98.2
"2019-04-28 06:11:15",,91.9
"2019-04-28 06:29:10",,92.1
"2019-04-28 06:32:12",98.6
"2019-04-28 06:47:05",,92.1
"2019-04-28 06:58:59",98.5
"2019-04-28 07:04:59",,92
"2019-04-28 07:22:54",,92.7
"2019-04-28 07:25:53",100
"2019-04-28 07:40:55",,93.5
"2019-04-28 07:52:52",101.6
"2019-04-28 07:58:41",,93.9
"2019-04-28 08:16:39",,94
"2019-04-28 08:19:39",102
"2019-04-28 08:34:33",,94.1
"2019-04-28 08:46:38",101.4
"2019-04-28 08:52:39",,93.4
"2019-04-28 09:10:18",,92.8
"2019-04-28 09:12:23",100.3
"2019-04-28 09:28:11",,92.5
"2019-04-28 09:37:38",99.2
"2019-04-28 09:46:04",,92.6
"2019-04-28 10:01:27",101.3
"2019-04-28 10:04:02",,94.7
"2019-04-28 10:21:52",,95.4
"2019-04-28 10:26:59",103.9
"2019-04-28 10:39:46",,94.1
"2019-04-28 10:53:52",99.5
"2019-04-28 10:57:41",,92.2
"2019-04-28 11:15:34",,94.7
"2019-04-28 11:16:07",101.5
"2019-04-28 11:33:30",,94.1
"2019-04-28 11:39:13",100.2
"2019-04-28 11:51:12",,93.1
"2019-04-28 12:03:35",101.7
"2019-04-28 12:09:18",,93.6
"2019-04-28 12:26:22",102.4
"2019-04-28 12:27:01",,94.6
"2019-04-28 12:44:58",,94.5
"2019-04-28 12:53:14",100.7
"2019-04-28 13:02:54",,92.4
"2019-04-28 13:16:21",97
"2019-04-28 13:17:39",,91.4
"2019-04-28 13:35:01",100.6
"2019-04-28 13:35:40",,93.3
"2019-04-28 13:53:28",,93.2
"2019-04-28 13:56:51",101
"2019-04-28 14:11:22",,92.2
"2019-04-28 14:23:12",98.4
"2019-04-28 14:29:18",,92.1
"2019-04-28 14:47:15",,89.5
"2019-04-28 14:50:03",94.6
"2019-04-28 15:05:10",,88
"2019-04-28 15:16:53",93
"2019-04-28 15:23:03",,88
"2019-04-28 15:37:09",96.6
"2019-04-28 15:40:42",,90.7
"2019-04-28 15:58:34",,94
"2019-04-28 16:00:32",102.7
"2019-04-28 16:16:31",,95.2
"2019-04-28 16:27:26",103.1
"2019-04-28 16:34:25",,93.7
"2019-04-28 16:52:18",,93.2
"2019-04-28 16:53:55",100.5
"2019-04-28 17:10:16",,93.3
"2019-04-28 17:17:59",101.4
"2019-04-28 17:28:11",,93.8
"2019-04-28 17:44:39",100.1
"2019-04-28 17:46:06",,92.1
"2019-04-28 18:04:01",,91.9
"2019-04-28 18:09:28",99.9
"2019-04-28 18:21:56",,93.8
"2019-04-28 18:36:21",102.4
"2019-04-28 18:39:49",,94
"2019-04-28 18:57:44",,92.4
"2019-04-28 19:03:02",99.6
"2019-04-28 19:15:38",,92.1
"2019-04-28 19:29:53",98.7
"2019-04-28 19:33:32",,91.4
"2019-04-28 19:51:27",,89.7
"2019-04-28 19:56:55",95.3
"2019-04-28 20:09:23",,88.5
"2019-04-28 20:23:44",94.9
"2019-04-28 20:27:18",,88.7
"2019-04-28 20:45:14",,88.8
"2019-04-28 20:50:41",95.5
"2019-04-28 21:03:08",,90.8
"2019-04-28 21:17:32",97.7
"2019-04-28 21:21:02",,90.8
"2019-04-28 21:38:54",,90.6
"2019-04-28 21:44:32",97.4
"2019-04-28 21:56:54",,90.8
"2019-04-28 22:11:19",96.2
"2019-04-28 22:14:43",,89.4
"2019-04-28 22:32:39",,88
"2019-04-28 22:38:16",94.1
"2019-04-28 22:50:35",,88.9
"2019-04-28 23:05:15",97.8
"2019-04-28 23:08:30",,91.9
"2019-04-28 23:26:25",,92.9
"2019-04-28 23:31:45",99.7
"2019-04-28 23:44:19",,90.6
"2019-04-28 23:58:41",93.7
"2019-04-29 00:02:12",,87.9
"2019-04-29 00:20:09",,88.4
"2019-04-29 00:23:16",94.4
"2019-04-29 00:38:05",,91
"2019-04-29 00:49:29",98.8
"2019-04-29 00:56:00",,92
"2019-04-29 01:13:58",,88.5
"2019-04-29 01:16:29",93.4
"2019-04-29 01:29:57",,86.5
"2019-04-29 01:34:52",91.9
"2019-04-29 01:47:37",,88.7
"2019-04-29 02:01:41",93.9
"2019-04-29 02:05:34",,87.7
"2019-04-29 02:23:28",,86.4
"2019-04-29 02:28:36",91.3
"2019-04-29 02:41:22",,85.9
"2019-04-29 02:55:29",89.6
"2019-04-29 02:59:17",,84.4
"2019-04-29 03:17:10",,83.9
"2019-04-29 03:22:22",88
"2019-04-29 03:35:08",,85
"2019-04-29 03:45:50",93.4
"2019-04-29 03:52:23",,89.5
"2019-04-29 04:10:15",,91.4
"2019-04-29 04:12:42",97.9
"2019-04-29 04:28:11",,90.3
"2019-04-29 04:39:34",95.7
"2019-04-29 04:46:05",,89.3
"2019-04-29 05:04:02",,88.5
"2019-04-29 05:06:25",93.9
"2019-04-29 05:21:58",,87.5
"2019-04-29 05:33:32",92.8
"2019-04-29 05:39:52",,87.1
"2019-04-29 05:57:54",,87.1
"2019-04-29 06:00:13",93.1
"2019-04-29 06:14:59",,91
"2019-04-29 06:22:37",99.7
"2019-04-29 06:32:54",,92.7
"2019-04-29 06:47:56",97.6
"2019-04-29 06:50:57",,91.2
"2019-04-29 07:08:46",,92.3
"2019-04-29 07:14:45",99.7
"2019-04-29 07:26:43",,91.7
"2019-04-29 07:39:21",99.5
"2019-04-29 07:44:36",,92.2
"2019-04-29 08:02:31",,91.5
"2019-04-29 08:06:09",98.2
"2019-04-29 08:20:26",,90.4
"2019-04-29 08:33:01",93.9
"2019-04-29 08:38:21",,87.5
"2019-04-29 08:56:17",,84.7
"2019-04-29 09:00:01",88.4
"2019-04-29 09:12:46",,86.1
"2019-04-29 09:15:50",91.8
"2019-04-29 09:30:39",,85.9
"2019-04-29 09:42:39",89.1
"2019-04-29 09:48:33",,83.2
"2019-04-29 10:05:33",87.6
"2019-04-29 10:06:28",,83.4
"2019-04-29 10:24:24",,83.1
"2019-04-29 10:29:03",89.3
"2019-04-29 10:38:50",,87.8
"2019-04-29 10:49:03",97.7
"2019-04-29 10:56:44",,91.3
"2019-04-29 11:14:39",,90.4
"2019-04-29 11:15:54",96.7
"2019-04-29 11:32:33",,87.8
"2019-04-29 11:40:50",93.9
"2019-04-29 11:50:27",,88.7
"2019-04-29 12:07:44",92.7
"2019-04-29 12:08:21",,86.8
"2019-04-29 12:26:15",,84.5
"2019-04-29 12:34:05",89.2
"2019-04-29 12:44:09",,85.1
"2019-04-29 12:59:31",93.1
"2019-04-29 13:02:03",,87.5
"2019-04-29 13:19:57",,90.7
"2019-04-29 13:26:36",98.4
"2019-04-29 13:37:55",,91.7
"2019-04-29 13:53:27",97.9
"2019-04-29 13:55:46",,90.4
"2019-04-29 14:13:40",,87
"2019-04-29 14:20:18",92.6
"2019-04-29 14:31:37",,87.2
"2019-04-29 14:47:11",92.3
"2019-04-29 14:49:34",,86.3
"2019-04-29 15:07:28",,85.8
"2019-04-29 15:13:29",92.3
"2019-04-29 15:25:22",,88.9
"2019-04-29 15:37:29",99.7
"2019-04-29 15:43:16",,93.3
"2019-04-29 16:01:10",,91.5
"2019-04-29 16:04:22",98.6
"2019-04-29 16:19:09",,91.6
"2019-04-29 16:29:07",99
"2019-04-29 16:37:01",,91.1
"2019-04-29 16:54:56",,90
"2019-04-29 16:55:58",97
"2019-04-29 17:12:51",,90.5
"2019-04-29 17:22:50",98.2
"2019-04-29 17:30:46",,91.8
"2019-04-29 17:48:43",,93.1
"2019-04-29 17:49:56",101.1
"2019-04-29 18:06:39",,92.3
"2019-04-29 18:14:08",100.7
"2019-04-29 18:24:32",,93.7
"2019-04-29 18:41:05",101.6
"2019-04-29 18:42:30",,93.1
"2019-04-29 19:00:29",,91.7
"2019-04-29 19:07:54",96.8
"2019-04-29 19:18:16",,89.1
"2019-04-29 19:24:29",95.8
"2019-04-29 19:34:53",,91.6
"2019-04-29 19:49:35",101.6
"2019-04-29 19:52:54",,94.4
"2019-04-29 19:58:49",,94.9
"2019-04-29 19:58:54",103.2
"2019-04-29 20:01:48",,96.1
"2019-04-29 20:01:54",106
"2019-04-29 20:04:47",,96.7
"2019-04-29 20:04:57",106.5
"2019-04-29 20:07:45",,96.8
"2019-04-29 20:07:52",106.5
"2019-04-29 20:10:44",,96.8
"2019-04-29 20:10:51",106.1
"2019-04-29 20:13:42",,96.7
"2019-04-29 20:13:51",105.6
"2019-04-29 20:16:42",,96.3
"2019-04-29 20:16:55",104.8
"2019-04-29 20:19:41",,95.8
"2019-04-29 20:19:49",104.1
"2019-04-29 20:22:39",,95.4
"2019-04-29 20:22:48",103.5
"2019-04-29 20:25:47",,95
"2019-04-29 20:25:55",102.8
"2019-04-29 20:28:39",,94.4
"2019-04-29 20:28:48",102
"2019-04-29 20:31:42",,93.9
"2019-04-29 20:31:44",101.4
"2019-04-29 20:34:47",101.3
"2019-04-29 20:34:48",,93.7
"2019-04-29 20:37:35",,93.7
"2019-04-29 20:37:42",101.4
"2019-04-29 20:40:35",,93.7
"2019-04-29 20:40:45",101.4
"2019-04-29 20:43:42",,93.7
"2019-04-29 20:43:43",101.3
"2019-04-29 20:46:37",,93.5
"2019-04-29 20:46:48",100.9
"2019-04-29 20:49:33",,93
"2019-04-29 20:49:38",100
"2019-04-29 20:52:32",,92.6
"2019-04-29 20:52:37",98.9
"2019-04-29 20:55:32",,92.1
"2019-04-29 20:55:37",97.9
"2019-04-29 20:58:31",,91.4
"2019-04-29 20:58:37",97.2
"2019-04-29 21:01:40",96.2
"2019-04-29 21:01:41",,90.8
"2019-04-29 21:04:31",,90.3
"2019-04-29 21:04:34",95.3
"2019-04-29 21:07:30",,89.9
"2019-04-29 21:07:37",95.8
"2019-04-29 21:09:59",96.9
"2019-04-29 21:10:29",,90.6
"2019-04-29 21:11:33",98.2
"2019-04-29 21:13:22",99.3
"2019-04-29 21:13:27",,91.3
"2019-04-29 21:16:20",99.5
"2019-04-29 21:16:27",,91.6
"2019-04-29 21:19:23",99.3
"2019-04-29 21:19:27",,91.7
"2019-04-29 21:22:20",99.1
"2019-04-29 21:22:26",,91.6
"2019-04-29 21:25:23",99.2
"2019-04-29 21:25:25",,91.6
"2019-04-29 21:28:26",99.9
"2019-04-29 21:28:30",,91.9
"2019-04-29 21:31:21",100.7
"2019-04-29 21:31:24",,92.3
"2019-04-29 21:34:18",100.8
"2019-04-29 21:34:23",,92.6
"2019-04-29 21:37:18",100.8
"2019-04-29 21:37:22",,92.7
"2019-04-29 21:40:13",100
"2019-04-29 21:40:21",,92.5
"2019-04-29 21:43:13",99.5
"2019-04-29 21:43:20",,92.2
"2019-04-29 21:46:11",99.5
"2019-04-29 21:46:22",,92.2
"2019-04-29 21:49:11",99.7
"2019-04-29 21:49:18",,92.2
"2019-04-29 21:52:11",100.1
"2019-04-29 21:52:23",,92.4
"2019-04-29 21:55:09",99.8
"2019-04-29 21:55:16",,92.4
"2019-04-29 21:58:09",98.9
"2019-04-29 21:58:15",,92.2
"2019-04-29 22:01:07",98
"2019-04-29 22:01:13",,91.8
"2019-04-29 22:04:06",97
"2019-04-29 22:04:12",,91.1
"2019-04-29 22:07:05",96.1
"2019-04-29 22:07:12",,90.5
"2019-04-29 22:10:05",95.2
"2019-04-29 22:10:11",,89.7
"2019-04-29 22:13:04",94.4
"2019-04-29 22:13:14",,88.8
"2019-04-29 22:16:02",94.8
"2019-04-29 22:16:10",,89.1
"2019-04-29 22:17:26",95.9
"2019-04-29 22:19:09",,89.8
"2019-04-29 22:19:20",97
"2019-04-29 22:22:08",,90.5
"2019-04-29 22:22:19",97.9
"2019-04-29 22:25:08",,90.9
"2019-04-29 22:25:19",98.5
"2019-04-29 22:28:07",,91.1
"2019-04-29 22:28:17",98.8
"2019-04-29 22:31:06",,91.2
"2019-04-29 22:31:16",98.7
"2019-04-29 22:34:05",,91.2
"2019-04-29 22:34:14",98.6
"2019-04-29 22:37:03",,91
"2019-04-29 22:37:13",98.2
"2019-04-29 22:39:59",99.3
"2019-04-29 22:40:02",,91.2
"2019-04-29 22:42:58",100.1
"2019-04-29 22:43:01",,91.8
"2019-04-29 22:45:58",101.1
"2019-04-29 22:46:00",,92.4
"2019-04-29 22:49:00",,92.9
"2019-04-29 22:49:07",101.6
"2019-04-29 22:51:59",,93.3
"2019-04-29 22:52:01",101.9
"2019-04-29 22:54:56",101.8
"2019-04-29 22:54:59",,93.5
"2019-04-29 22:57:58",,93.4
"2019-04-29 22:57:59",101.4
"2019-04-29 23:00:53",100.8
"2019-04-29 23:00:58",,93.1
"2019-04-29 23:03:56",,92.8
"2019-04-29 23:04:01",100.3
"2019-04-29 23:07:00",,92.8
"2019-04-29 23:07:01",100.2
"2019-04-29 23:09:55",,92.6
"2019-04-29 23:09:56",99.5
"2019-04-29 23:12:50",98.7
"2019-04-29 23:12:55",,92.2
"2019-04-29 23:15:54",,91.6
"2019-04-29 23:15:55",97.9
"2019-04-29 23:18:50",96.8
"2019-04-29 23:18:57",,91.1
"2019-04-29 23:21:54",96.4
"2019-04-29 23:21:57",,90.6
"2019-04-29 23:24:48",96
"2019-04-29 23:24:52",,90.3
"2019-04-29 23:27:51",,90.2
"2019-04-29 23:27:52",95.7
"2019-04-29 23:30:46",95.4
"2019-04-29 23:30:50",,90.1
"2019-04-29 23:33:46",95.2
"2019-04-29 23:33:49",,89.9
"2019-04-29 23:36:45",94.6
"2019-04-29 23:36:49",,89.6
"2019-04-29 23:39:44",93.8
"2019-04-29 23:39:52",,89.1
"2019-04-29 23:42:46",,88.7
"2019-04-29 23:42:53",93.1
"2019-04-29 23:45:44",92.3
"2019-04-29 23:45:44",,88.1
"2019-04-29 23:48:43",91.7
"2019-04-29 23:48:48",,87.5
"2019-04-29 23:51:47",,86.9
"2019-04-29 23:51:47",91.2
"2019-04-29 23:54:42",90.9
"2019-04-29 23:54:45",,86.5
"2019-04-29 23:57:42",91
"2019-04-29 23:57:45",,86.5
